customer_card_id,customer_id,credit_card_product_id,card_name,card_number_masked,card_network,card_category,issue_date,activation_date,expiry_date,card_status,credit_limit,available_limit,current_outstanding,reward_points_balance,annual_spend,international_enabled,last_payment_date
CCA00249,CUST00374,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4163,RuPay,Premium,2024-10-05,2024-10-08,2029-10-04,Active,153660,109738.31,43921.69,4631,1051667.73,No,2026-08-03
CCA00250,CUST00375,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9125,RuPay,Premium,2026-04-13,2026-04-19,2031-04-12,Active,300390,30617.36,269772.64,39195,556700.86,No,2026-07-19
CCA00251,CUST00377,CC006,Diners Black,XXXX-XXXX-XXXX-7687,Diners Club,Super Premium,2020-09-24,2020-09-30,2025-09-23,Active,6662685,4556457.29,2106227.71,47723,23214648.93,No,2026-08-17
CCA00252,CUST00378,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2151,Mastercard,Premium,2022-06-18,2022-06-24,2027-06-17,Active,445852,85620.08,360231.92,9760,1900256.16,Yes,2026-07-12
CCA00253,CUST00379,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7417,Mastercard,Super Premium,2025-12-08,2025-12-14,2030-12-07,Active,4037237,2666580.88,1370656.12,11597,13748589.39,Yes,2026-07-16
CCA00254,CUST00379,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-1585,Visa,Classic,2023-12-31,2026-02-17,2029-10-25,Active,76428,72140.0,4288.0,33730,243400.11,Yes,2026-07-26
CCA00255,CUST00380,CC005,Infinia Metal,XXXX-XXXX-XXXX-2190,Mastercard,Super Premium,2025-03-05,2025-03-07,2030-03-04,Active,4677504,1882987.78,2794516.22,28443,26345769.21,No,2026-08-14
CCA00256,CUST00380,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1818,RuPay,Premium,2024-02-05,2023-07-25,2028-05-27,Active,496643,234113.89,262529.11,38207,1090456.12,Yes,2026-07-08
CCA00257,CUST00382,CC004,Regalia Gold,XXXX-XXXX-XXXX-3733,Visa,Premium,2025-05-25,2025-05-30,2030-05-24,Active,689414,439753.89,249660.11,9807,3398315.79,No,2026-08-08
CCA00258,CUST00383,CC007,Business Credit Card,XXXX-XXXX-XXXX-4564,Visa,Classic,2024-02-05,2024-02-11,2029-02-03,Active,219373,93169.42,126203.58,1275,856267.19,No,2026-07-14
CCA00259,CUST00383,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4323,Visa,Premium,2026-01-01,2024-03-14,2030-07-30,Active,488373,428887.84,59485.16,48925,2525153.74,Yes,2026-07-25
CCA00260,CUST00384,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5721,RuPay,Premium,2022-04-05,2022-04-10,2027-04-04,Active,726497,466824.59,259672.41,7456,1111875.0,No,2026-07-24
CCA00261,CUST00385,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5021,Mastercard,Premium,2020-08-14,2020-08-20,2025-08-13,Active,785155,500647.8,284507.2,42659,1365565.65,Yes,2026-07-24
CCA00262,CUST00387,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-9092,Visa,Classic,2018-05-26,2018-05-31,2023-05-25,Active,95850,78471.6,17378.4,34464,387127.08,Yes,2026-08-12
CCA00263,CUST00390,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-6929,Visa,Classic,2021-11-22,2021-11-29,2026-11-21,Active,73273,34192.59,39080.41,18215,132183.19,No,2026-07-11
CCA00264,CUST00391,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-2722,Visa,Classic,2024-05-17,2024-05-17,2029-05-16,Active,51816,11266.53,40549.47,26605,276533.78,No,2026-08-10
CCA00265,CUST00392,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4725,Mastercard,Premium,2019-10-24,2019-10-30,2024-10-22,Active,632703,228990.81,403712.19,44146,1711990.91,Yes,2026-07-24
CCA00266,CUST00393,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1675,Mastercard,Premium,2025-01-19,2025-01-21,2030-01-18,Active,326946,168518.93,158427.07,12983,1052513.1,No,2026-08-10
CCA00267,CUST00396,CC007,Business Credit Card,XXXX-XXXX-XXXX-1304,Visa,Classic,2020-09-11,2020-09-12,2025-09-10,Active,28915,22860.54,6054.46,48340,95418.87,No,2026-07-23
CCA00268,CUST00398,CC007,Business Credit Card,XXXX-XXXX-XXXX-1547,Visa,Classic,2024-10-26,2024-10-31,2029-10-25,Active,115833,53042.71,62790.29,47249,530195.14,No,2026-07-18
CCA00269,CUST00400,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-1556,Visa,Classic,2024-01-17,2024-01-24,2029-01-15,Active,32197,21045.43,11151.57,14256,176009.92,No,2026-08-05
CCA00270,CUST00401,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-1559,Visa,Classic,2019-07-05,2019-07-07,2024-07-03,Active,63602,45279.86,18322.14,5791,114523.94,No,2026-07-22
CCA00271,CUST00401,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2190,Mastercard,Premium,2023-10-24,2023-07-28,2030-07-19,Active,306220,213793.95,92426.05,52909,175576.24,No,2026-07-29
CCA00272,CUST00402,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4787,Mastercard,Premium,2025-03-02,2025-03-02,2030-03-01,Active,407208,274403.39,132804.61,45548,1232707.51,No,2026-08-13
CCA00273,CUST00403,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-6893,RuPay,Premium,2021-10-19,2021-10-26,2026-10-18,Active,1268809,755783.47,513025.53,19121,1248437.65,No,2026-07-13
CCA00274,CUST00407,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-8586,Visa,Classic,2022-10-14,2022-10-15,2027-10-13,Active,58128,43760.43,14367.57,33440,61036.81,Yes,2026-07-04
CCA00275,CUST00408,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-6010,Visa,Premium,2018-04-12,2018-04-19,2023-04-11,Active,353170,196195.78,156974.22,17045,942500.54,Yes,2026-07-24
CCA00276,CUST00409,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4305,RuPay,Classic,2026-04-14,2026-04-16,2031-04-13,Active,114521,40293.21,74227.79,47154,766038.71,Yes,2026-07-10
CCA00277,CUST00410,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-3002,Mastercard,Super Premium,2021-11-28,2021-12-01,2026-11-27,Active,4291393,2566417.35,1724975.65,21204,18438210.78,No,2026-07-09
CCA00278,CUST00416,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-8443,Visa,Classic,2024-07-20,2024-07-23,2029-07-19,Active,127920,109764.28,18155.72,41889,429502.81,No,2026-08-17
CCA00279,CUST00417,CC007,Business Credit Card,XXXX-XXXX-XXXX-3419,Visa,Classic,2024-11-15,2024-11-19,2029-11-14,Active,111387,57597.11,53789.89,39780,416127.04,No,2026-07-26
CCA00280,CUST00420,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8103,Visa,Premium,2025-12-06,2025-12-07,2030-12-05,Active,463962,263307.97,200654.03,41852,2574094.22,No,2026-07-06
CCA00281,CUST00423,CC005,Infinia Metal,XXXX-XXXX-XXXX-9922,Mastercard,Super Premium,2022-10-13,2022-10-15,2027-10-12,Active,3648010,2806043.6,841966.4,1706,20497889.13,No,2026-08-17
CCA00282,CUST00423,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5290,RuPay,Premium,2023-12-18,2024-07-18,2029-02-17,Active,541374,419696.43,121677.57,56907,2667452.01,No,2026-08-12
CCA00283,CUST00424,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-3187,Visa,Classic,2019-06-26,2019-07-03,2024-06-24,Active,136746,53894.66,82851.34,7013,692671.99,No,2026-08-17
CCA00284,CUST00425,CC007,Business Credit Card,XXXX-XXXX-XXXX-6202,Visa,Classic,2022-07-27,2022-08-03,2027-07-26,Active,274639,206985.12,67653.88,29114,1789271.27,No,2026-07-12
CCA00285,CUST00427,CC005,Infinia Metal,XXXX-XXXX-XXXX-8256,Mastercard,Super Premium,2026-04-11,2026-04-14,2031-04-10,Active,5797760,468606.21,5329153.79,18636,21260800.71,Yes,2026-07-04
CCA00286,CUST00429,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-2884,RuPay,Premium,2026-03-07,2026-03-10,2031-03-06,Active,972388,662080.57,310307.43,35758,4698758.88,Yes,2026-07-19
CCA00287,CUST00430,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-9223,RuPay,Classic,2025-11-17,2025-11-22,2030-11-16,Active,143408,74935.65,68472.35,12755,843137.43,No,2026-07-11
CCA00288,CUST00431,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9583,Mastercard,Premium,2024-02-29,2024-03-07,2029-02-27,Active,254595,168043.69,86551.31,41263,392494.38,No,2026-07-08
CCA00289,CUST00432,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4763,Visa,Premium,2026-02-23,2026-02-26,2031-02-22,Active,211183,120935.25,90247.75,23557,604210.86,No,2026-07-26
CCA00290,CUST00433,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2325,Mastercard,Premium,2021-08-27,2021-08-28,2026-08-26,Active,338189,247848.49,90340.51,36859,2262644.8,No,2026-07-18
CCA00291,CUST00434,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7952,Mastercard,Premium,2018-08-24,2018-08-24,2023-08-23,Active,1434444,213351.1,1221092.9,94,1686361.21,No,2026-07-13
CCA00292,CUST00434,CC004,Regalia Gold,XXXX-XXXX-XXXX-5476,Visa,Premium,2025-06-01,2024-11-06,2031-06-24,Active,448647,233927.03,214719.97,37413,2160671.1,No,2026-08-17
CCA00293,CUST00435,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-8089,Visa,Classic,2022-02-09,2022-02-11,2027-02-08,Active,139972,58912.74,81059.26,32849,842397.14,No,2026-07-20
CCA00294,CUST00436,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4473,Mastercard,Premium,2024-12-01,2024-12-04,2029-11-30,Active,439941,395912.14,44028.86,31613,335418.71,No,2026-07-27
CCA00295,CUST00437,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-8705,Visa,Classic,2024-12-24,2024-12-28,2029-12-23,Active,82710,65563.36,17146.64,39613,151831.65,No,2026-07-18
CCA00296,CUST00438,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7937,Mastercard,Premium,2025-03-12,2025-03-17,2030-03-11,Active,701345,498382.23,202962.77,24532,2927635.56,No,2026-07-08
CCA00297,CUST00439,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4401,RuPay,Classic,2019-10-05,2019-10-09,2024-10-03,Active,116677,91885.8,24791.2,44546,373164.75,Yes,2026-07-24
CCA00298,CUST00440,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5202,Mastercard,Premium,2023-08-15,2023-08-15,2028-08-13,Active,702521,383977.85,318543.15,20942,4587043.38,No,2026-08-02
CCA00299,CUST00440,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-4697,Visa,Classic,2026-05-16,2026-06-21,2029-06-28,Active,35148,16498.5,18649.5,47916,144392.46,No,2026-08-09
CCA00300,CUST00442,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-3522,Mastercard,Premium,2019-05-31,2019-06-06,2024-05-29,Active,731708,263586.47,468121.53,7131,1001157.19,Yes,2026-08-07
CCA00301,CUST00443,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-4100,Visa,Classic,2024-06-22,2024-06-22,2029-06-21,Active,113556,99997.93,13558.07,42070,399953.8,No,2026-07-23
CCA00302,CUST00444,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3676,RuPay,Premium,2026-03-17,2026-03-20,2031-03-16,Active,574395,221071.95,353323.05,22141,2532518.52,Yes,2026-08-08
CCA00303,CUST00445,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5390,Mastercard,Premium,2015-08-19,2015-08-24,2020-08-17,Active,689012,625395.47,63616.53,36791,2504157.86,No,2026-08-14
CCA00304,CUST00447,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5346,RuPay,Classic,2025-06-16,2025-06-16,2030-06-15,Active,125331,51270.77,74060.23,48429,317713.04,No,2026-07-18
CCA00305,CUST00449,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1323,RuPay,Premium,2023-06-07,2023-06-07,2028-06-05,Active,159875,136835.71,23039.29,18315,346153.46,Yes,2026-08-14
CCA00306,CUST00450,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5379,RuPay,Premium,2025-10-21,2025-10-22,2030-10-20,Active,516482,190582.04,325899.96,17359,2011962.06,No,2026-08-13
CCA00307,CUST00451,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-1564,Visa,Classic,2026-04-25,2026-05-01,2031-04-24,Active,20243,12291.3,7951.7,44187,88145.64,No,2026-08-03
CCA00308,CUST00453,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9154,Mastercard,Premium,2025-01-17,2025-01-20,2030-01-16,Active,248207,225629.8,22577.2,43464,745909.09,No,2026-08-13
CCA00309,CUST00454,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-7407,Visa,Premium,2026-03-03,2026-03-10,2031-03-02,Active,645576,527499.05,118076.95,14178,3501064.45,Yes,2026-07-15
CCA00310,CUST00456,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4084,Visa,Premium,2022-11-24,2022-12-01,2027-11-23,Active,776768,273273.53,503494.47,22216,3628250.99,Yes,2026-08-11
CCA00311,CUST00457,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9761,Mastercard,Premium,2021-02-09,2021-02-14,2026-02-08,Active,1309643,858468.68,451174.32,7456,8202372.56,No,2026-07-12
CCA00312,CUST00457,CC007,Business Credit Card,XXXX-XXXX-XXXX-1786,Visa,Classic,2024-11-22,2025-03-29,2031-04-22,Active,83349,66161.19,17187.81,37870,383131.12,No,2026-07-23
CCA00313,CUST00458,CC007,Business Credit Card,XXXX-XXXX-XXXX-1606,Visa,Classic,2022-08-19,2022-08-19,2027-08-18,Active,261298,105752.95,155545.05,33560,689924.34,No,2026-07-19
CCA00314,CUST00459,CC007,Business Credit Card,XXXX-XXXX-XXXX-4810,Visa,Classic,2017-05-30,2017-06-05,2022-05-29,Active,93785,47691.32,46093.68,12690,368156.35,No,2026-08-01
CCA00315,CUST00460,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4265,Mastercard,Premium,2024-08-02,2024-08-09,2029-08-01,Active,827842,632617.55,195224.45,36704,3216741.69,No,2026-07-17
CCA00316,CUST00461,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-8155,Visa,Classic,2023-09-08,2023-09-14,2028-09-06,Active,128914,64622.91,64291.09,46450,118412.08,Yes,2026-07-04
CCA00317,CUST00465,CC004,Regalia Gold,XXXX-XXXX-XXXX-6035,Visa,Premium,2022-07-03,2022-07-10,2027-07-02,Active,317325,122260.79,195064.21,30497,372348.32,No,2026-07-13
CCA00318,CUST00466,CC007,Business Credit Card,XXXX-XXXX-XXXX-7940,Visa,Classic,2026-05-13,2026-05-20,2031-05-12,Active,48019,37125.84,10893.16,2779,332044.73,No,2026-07-23
CCA00319,CUST00468,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8356,Visa,Premium,2025-05-18,2025-05-25,2030-05-17,Active,712858,420433.27,292424.73,2770,1433608.9,No,2026-07-18
CCA00320,CUST00468,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-3063,Mastercard,Super Premium,2024-05-23,2023-05-26,2029-02-04,Active,4669945,2900159.7,1769785.3,24459,3390940.7,No,2026-08-04
CCA00321,CUST00472,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-5783,Visa,Classic,2023-10-17,2023-10-20,2028-10-15,Active,143607,51078.64,92528.36,39876,351262.89,No,2026-08-05
CCA00322,CUST00473,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-1024,Visa,Classic,2023-06-27,2023-06-30,2028-06-25,Active,68700,48730.63,19969.37,33626,321904.38,No,2026-07-04
CCA00323,CUST00474,CC007,Business Credit Card,XXXX-XXXX-XXXX-2352,Visa,Classic,2018-06-07,2018-06-09,2023-06-06,Active,53637,10755.13,42881.87,3391,155195.51,No,2026-07-13
CCA00324,CUST00475,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-2283,Visa,Classic,2026-01-11,2026-01-15,2031-01-10,Active,115974,97037.59,18936.41,17624,134220.65,Yes,2026-07-04
CCA00325,CUST00476,CC004,Regalia Gold,XXXX-XXXX-XXXX-7251,Visa,Premium,2025-12-19,2025-12-24,2030-12-18,Active,279901,58121.86,221779.14,24161,1278222.56,No,2026-07-19
CCA00326,CUST00478,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-2893,Visa,Classic,2017-12-31,2018-01-01,2022-12-30,Active,88564,38576.77,49987.23,13823,82225.05,No,2026-07-29
CCA00327,CUST00479,CC007,Business Credit Card,XXXX-XXXX-XXXX-7731,Visa,Classic,2024-01-26,2024-01-26,2029-01-24,Active,264475,136804.54,127670.46,2625,893608.76,No,2026-07-09
CCA00328,CUST00480,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-7564,Visa,Classic,2024-04-17,2024-04-17,2029-04-16,Active,144687,123427.17,21259.83,11912,450733.69,Yes,2026-07-23
CCA00329,CUST00483,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-6855,Mastercard,Super Premium,2025-12-19,2025-12-25,2030-12-18,Active,3342887,2868823.63,474063.37,29346,16678467.73,Yes,2026-07-25
CCA00330,CUST00485,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-9810,Visa,Premium,2022-04-27,2022-05-03,2027-04-26,Active,84861,39628.89,45232.11,32222,265226.55,Yes,2026-08-14
CCA00331,CUST00488,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-1173,Visa,Classic,2020-05-03,2020-05-06,2025-05-02,Active,123642,81444.33,42197.67,21062,394182.77,No,2026-08-07
CCA00332,CUST00489,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-6412,Visa,Classic,2022-11-10,2022-11-17,2027-11-09,Active,159374,96998.17,62375.83,25576,169438.82,No,2026-07-05
CCA00333,CUST00495,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6352,Mastercard,Premium,2026-04-16,2026-04-17,2031-04-15,Active,293872,227250.34,66621.66,2048,1410771.0,No,2026-07-25
CCA00334,CUST00498,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7177,Mastercard,Super Premium,2021-02-13,2021-02-20,2026-02-12,Active,3677885,3247003.48,430881.52,36172,23966827.88,No,2026-07-28
CCA00335,CUST00499,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-8965,RuPay,Premium,2025-10-21,2025-10-24,2030-10-20,Active,498100,425349.95,72750.05,20229,905233.93,No,2026-07-04
CCA00336,CUST00502,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-5595,Visa,Premium,2022-08-26,2022-09-01,2027-08-25,Active,701646,184316.82,517329.18,6720,2004313.65,Yes,2026-08-10
CCA00337,CUST00503,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5767,Mastercard,Premium,2024-04-01,2024-04-04,2029-03-31,Active,818588,722207.7,96380.3,3477,3384450.59,Yes,2026-08-04
CCA00338,CUST00503,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5172,RuPay,Classic,2024-12-28,2026-04-06,2029-02-15,Active,27854,20812.68,7041.32,47990,111792.78,No,2026-07-30
CCA00339,CUST00505,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5299,RuPay,Premium,2022-10-10,2022-10-12,2027-10-09,Active,440873,117052.56,323820.44,3773,866583.59,No,2026-07-26
CCA00340,CUST00506,CC007,Business Credit Card,XXXX-XXXX-XXXX-6079,Visa,Classic,2018-12-18,2018-12-25,2023-12-17,Active,110458,58898.93,51559.07,38969,156610.45,No,2026-08-14
CCA00341,CUST00507,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-9091,Visa,Premium,2025-01-05,2025-01-11,2030-01-04,Active,213327,143814.08,69512.92,42941,1139244.34,Yes,2026-08-16
CCA00342,CUST00508,CC007,Business Credit Card,XXXX-XXXX-XXXX-9323,Visa,Classic,2019-01-07,2019-01-12,2024-01-06,Active,60973,43971.0,17002.0,35612,200276.17,No,2026-07-17
CCA00343,CUST00509,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4007,Visa,Premium,2023-03-20,2023-03-25,2028-03-18,Active,776267,292939.95,483327.05,2075,4001011.02,Yes,2026-08-08
CCA00344,CUST00510,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-2090,RuPay,Premium,2021-10-12,2021-10-18,2026-10-11,Active,795198,504849.69,290348.31,38691,2193484.09,No,2026-07-07
CCA00345,CUST00511,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1269,Mastercard,Premium,2025-06-26,2025-06-30,2030-06-25,Active,424982,245535.21,179446.79,10676,258610.52,No,2026-07-30
CCA00346,CUST00512,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6898,Mastercard,Premium,2025-09-02,2025-09-07,2030-09-01,Active,633640,508915.31,124724.69,35264,4309453.9,No,2026-08-14
CCA00347,CUST00513,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9451,RuPay,Premium,2017-05-22,2017-05-23,2022-05-21,Active,791064,489364.75,301699.25,41279,4424007.26,No,2026-07-05
CCA00348,CUST00515,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-7855,Visa,Classic,2024-12-15,2024-12-20,2029-12-14,Active,55883,31879.94,24003.06,18858,174706.49,Yes,2026-07-24
CCA00349,CUST00519,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9641,RuPay,Premium,2016-04-01,2016-04-05,2021-03-31,Active,485219,185263.12,299955.88,24219,3014970.6,No,2026-07-13
CCA00350,CUST00520,CC005,Infinia Metal,XXXX-XXXX-XXXX-9450,Mastercard,Super Premium,2026-04-25,2026-05-02,2031-04-24,Active,2644412,1990627.66,653784.34,11187,6578183.06,No,2026-08-02
CCA00351,CUST00521,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-1791,RuPay,Classic,2023-02-15,2023-02-15,2028-02-14,Active,108920,30122.0,78798.0,24407,249894.43,No,2026-08-08
CCA00352,CUST00522,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-9781,Visa,Classic,2022-04-25,2022-04-27,2027-04-24,Active,61231,52592.63,8638.37,12582,192621.1,No,2026-07-18
CCA00353,CUST00523,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-1877,Visa,Premium,2023-05-09,2023-05-12,2028-05-07,Active,503505,290477.6,213027.4,25223,1359023.06,No,2026-07-30
CCA00354,CUST00525,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-8915,RuPay,Premium,2022-01-19,2022-01-23,2027-01-18,Active,441178,213375.31,227802.69,8715,1222666.24,Yes,2026-08-07
CCA00355,CUST00526,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5285,RuPay,Premium,2025-03-15,2025-03-20,2030-03-14,Active,597816,320095.68,277720.32,7098,716710.65,No,2026-07-10
CCA00356,CUST00527,CC006,Diners Black,XXXX-XXXX-XXXX-3583,Diners Club,Super Premium,2024-12-23,2024-12-27,2029-12-22,Active,4990135,2342755.18,2647379.82,4651,23830531.88,Yes,2026-07-17
CCA00357,CUST00528,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2168,Mastercard,Premium,2023-09-10,2023-09-10,2028-09-08,Active,710308,379955.47,330352.53,24767,788003.79,No,2026-07-27
CCA00358,CUST00531,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7968,Mastercard,Premium,2024-07-28,2024-08-04,2029-07-27,Active,296526,254910.35,41615.65,18354,740409.68,No,2026-08-06
CCA00359,CUST00532,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-9224,Mastercard,Super Premium,2020-10-01,2020-10-04,2025-09-30,Active,2266642,1640127.97,626514.03,41655,13543399.83,No,2026-07-19
CCA00360,CUST00533,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2852,Mastercard,Premium,2017-04-25,2017-04-28,2022-04-24,Active,563640,248268.16,315371.84,15254,3247462.91,No,2026-07-23
CCA00361,CUST00533,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8486,Visa,Classic,2023-10-07,2026-06-13,2028-07-21,Active,35444,17718.52,17725.48,40724,188617.57,Yes,2026-08-12
CCA00362,CUST00534,CC007,Business Credit Card,XXXX-XXXX-XXXX-4238,Visa,Classic,2024-11-19,2024-11-21,2029-11-18,Active,34467,15320.53,19146.47,25793,198669.19,No,2026-08-03
CCA00363,CUST00535,CC006,Diners Black,XXXX-XXXX-XXXX-8507,Diners Club,Super Premium,2026-06-03,2026-06-05,2031-06-02,Active,1558408,854843.44,703564.56,12264,10156910.1,Yes,2026-07-26
CCA00364,CUST00536,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1523,Mastercard,Premium,2023-03-14,2023-03-15,2028-03-12,Active,376584,268720.62,107863.38,14475,2635630.59,No,2026-08-10
CCA00365,CUST00537,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4311,RuPay,Classic,2019-10-04,2019-10-05,2024-10-02,Active,70816,40491.18,30324.82,28210,73358.19,Yes,2026-07-07
CCA00366,CUST00538,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-6205,Visa,Premium,2021-09-24,2021-09-28,2026-09-23,Active,385378,270740.83,114637.17,1866,618902.92,No,2026-08-09
CCA00367,CUST00541,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1126,Mastercard,Premium,2017-04-24,2017-05-01,2022-04-23,Active,114938,17790.19,97147.81,6925,346952.36,Yes,2026-07-13
CCA00368,CUST00541,CC004,Regalia Gold,XXXX-XXXX-XXXX-3377,Visa,Premium,2023-10-17,2026-01-14,2031-03-04,Active,795458,486421.56,309036.44,12463,2611284.47,No,2026-08-03
CCA00369,CUST00542,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-6614,RuPay,Premium,2025-12-11,2025-12-14,2030-12-10,Active,759222,287287.62,471934.38,32234,2467453.86,No,2026-08-12
CCA00370,CUST00544,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7039,RuPay,Premium,2025-02-03,2025-02-10,2030-02-02,Active,652854,279138.09,373715.91,8869,2918715.36,No,2026-07-09
CCA00371,CUST00545,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5370,RuPay,Premium,2026-06-05,2026-06-12,2031-06-04,Active,786439,562308.69,224130.31,33343,4435066.2,No,2026-07-07
CCA00372,CUST00546,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6422,Mastercard,Premium,2025-12-06,2025-12-06,2030-12-05,Active,203197,184886.52,18310.48,42039,403149.53,Yes,2026-07-28
CCA00373,CUST00547,CC007,Business Credit Card,XXXX-XXXX-XXXX-9390,Visa,Classic,2023-08-22,2023-08-25,2028-08-20,Active,148845,53186.55,95658.45,44823,925233.79,No,2026-07-07
